,hashed_feedback_id,hashed_user_id,event_date,hashed_order_id,is_negative
308225,FB81496_0_4176,81496,2025-02-22,O81496_0_5170,False
308363,FB81528_1_1519,81528,2025-02-09,O81528_1_7109,False
308888,FB81675_0_9616,81675,2025-01-15,,False
309419,FB81818_0_8523,81818,2025-01-28,O81818_0_3811,True
309482,FB81840_0_6004,81840,2025-01-01,O81840_0_8744,False
309507,FB81845_0_5964,81845,2025-01-02,O81845_0_5376,True
309610,FB81868_0_7360,81868,2025-01-29,O81868_0_4032,False
309901,FB81943_0_2397,81943,2025-01-27,O81943_0_2260,False
310553,FB82114_0_3249,82114,2025-02-10,O82114_0_3354,False
310974,FB82219_0_9219,82219,2025-02-09,O82219_0_9666,False
311022,FB82231_0_7105,82231,2025-02-01,O82231_0_7973,True
311185,FB82273_0_2196,82273,2025-01-22,O82273_0_6651,False
311254,FB82289_0_5915,82289,2025-01-08,O82289_0_4906,False
311336,FB82314_0_6694,82314,2025-02-13,O82314_0_8203,False
311503,FB82356_0_6443,82356,2025-01-28,O82356_0_2323,False
311873,FB82451_0_9848,82451,2025-01-17,O82451_0_2198,False
311990,FB82476_0_3139,82476,2025-01-11,O82476_0_7893,False
312063,FB82492_0_7203,82492,2025-02-27,O82492_0_7182,False
312365,FB82573_0_2312,82573,2025-02-07,O82573_0_6104,True
312448,FB82595_0_2043,82595,2025-01-01,O82595_0_2616,False
312479,FB82599_0_1921,82599,2025-01-12,,False
312498,FB82604_0_2688,82604,2025-01-25,O82604_0_8596,False
312560,FB82622_0_8722,82622,2025-01-17,O82622_0_7184,False
313009,FB82743_0_9992,82743,2025-02-19,O82743_0_8996,True
313054,FB82754_0_4448,82754,2025-02-28,O82754_0_2770,False
313150,FB82781_0_6212,82781,2025-02-25,O82781_0_4140,True
313181,FB82788_0_1124,82788,2025-02-24,O82788_0_6050,True
313311,FB82821_0_5276,82821,2025-02-17,O82821_0_6033,True
313540,FB82881_0_6056,82881,2025-02-12,O82881_0_4904,True
313734,FB82932_0_6314,82932,2025-02-07,O82932_0_2432,False
313836,FB82957_0_3196,82957,2025-01-13,O82957_0_2752,True
313947,FB82984_0_4584,82984,2025-02-09,O82984_0_3982,False
314068,FB83021_0_9875,83021,2025-01-08,O83021_0_8995,True
314115,FB83033_0_7555,83033,2025-02-18,O83033_0_4264,True
314153,FB83041_0_1190,83041,2025-01-17,O83041_0_8523,False
314192,,83049,2025-01-28,O83049_0_7039,False
314289,FB83071_0_5572,83071,2025-01-02,O83071_0_6614,False
314331,FB83079_1_1904,83079,2025-01-14,O83079_1_8682,True
314448,FB83119_0_8048,83119,2025-02-08,,False
314905,FB83238_0_6616,83238,2025-01-24,O83238_0_9206,False
315174,FB83298_0_7035,83298,2025-02-25,O83298_0_7101,False
315475,FB83386_0_1023,83386,2025-01-26,O83386_0_3464,False
316166,FB83567_0_2966,83567,2025-02-18,O83567_0_3680,False
316385,FB83625_0_1615,83625,2025-02-15,O83625_0_9876,False
316640,FB83688_1_6281,83688,2025-01-13,O83688_1_8552,False
316715,FB83708_0_5229,83708,2025-01-25,O83708_0_1121,False
316965,FB83772_0_6166,83772,2025-01-02,O83772_0_7885,False
317237,FB83841_0_6016,83841,2025-01-17,O83841_0_9093,True
318005,FB84047_0_3007,84047,2025-01-05,O84047_0_9183,True
318011,FB84047_1_6145,84047,2025-01-10,O84047_1_5626,False
318118,FB84082_0_2513,84082,2025-01-28,O84082_0_4577,False
318153,FB84090_0_1213,84090,2025-01-05,O84090_0_8682,True
318300,FB84131_0_4759,84131,2025-02-06,O84131_0_3088,True
318306,FB84132_0_3287,84132,2025-02-26,O84132_0_3940,False
318356,FB84147_0_9069,84147,2025-01-21,O84147_0_5695,False
318568,FB84208_0_8449,84208,2025-01-23,O84208_0_8009,False
318608,FB84221_0_8394,84221,2025-02-22,O84221_0_6406,False
318708,FB84249_0_2341,84249,2025-02-07,O84249_0_6156,False
318732,FB84255_0_9232,84255,2025-01-25,O84255_0_9277,False
319044,FB84333_1_1486,84333,2025-02-12,O84333_1_6339,False
319050,FB84334_0_7385,84334,2025-01-17,O84334_0_9282,False
319078,FB84342_1_7825,84342,2025-01-22,,False
319229,FB84373_0_7726,84373,2025-01-28,O84373_0_9071,True
319440,FB84426_0_3415,84426,2025-01-31,O84426_0_9600,True
319893,FB84552_0_5043,84552,2025-01-12,O84552_0_3670,False
320592,FB84736_0_8607,84736,2025-01-14,O84736_0_8705,True
320618,FB84744_0_4879,84744,2025-01-19,O84744_0_5460,False
321251,FB84913_0_3357,84913,2025-02-26,O84913_0_1478,False
321434,FB84955_0_4399,84955,2025-01-04,O84955_0_4048,True
321754,FB85037_0_4118,85037,2025-01-31,O85037_0_8327,True
321970,FB85100_0_1034,85100,2025-01-27,O85100_0_3458,False
322042,FB85117_0_4140,85117,2025-01-28,O85117_0_4219,False
322053,FB85121_0_4493,85121,2025-02-14,O85121_0_6646,False
322395,FB85211_1_5264,85211,2025-02-26,O85211_1_9071,True
322706,FB85292_0_5712,85292,2025-01-09,O85292_0_2731,True
322961,FB85360_1_2944,85360,2025-01-15,O85360_1_4161,False
323009,FB85374_0_8263,85374,2025-02-04,O85374_0_6091,False
323092,FB85396_0_4509,85396,2025-01-21,O85396_0_1733,False
323225,FB85428_1_1975,85428,2025-01-20,O85428_1_1849,True
323489,FB85496_1_4039,85496,2025-01-16,O85496_1_4420,False
323502,FB85499_0_4433,85499,2025-01-26,O85499_0_4957,False
323688,FB85550_0_6070,85550,2025-02-21,O85550_0_3166,False
323860,FB85597_0_5643,85597,2025-01-03,O85597_0_4586,True
323967,FB85622_0_5952,85622,2025-01-17,O85622_0_9926,False
324009,FB85633_0_9626,85633,2025-01-08,O85633_0_9261,False
324196,FB85685_0_9148,85685,2025-01-21,O85685_0_4653,True
324396,FB85740_1_3289,85740,2025-02-07,O85740_1_1827,False
325554,FB86055_1_2746,86055,2025-01-20,O86055_1_3161,True
325806,FB86121_0_4172,86121,2025-02-05,O86121_0_3257,True
326013,FB86176_0_4781,86176,2025-02-07,O86176_0_1709,False
326382,FB86272_0_7851,86272,2025-02-05,O86272_0_9732,False
326445,FB86288_0_9155,86288,2025-01-19,O86288_0_2990,False
326611,FB86335_0_6821,86335,2025-02-22,O86335_0_5837,False
326627,FB86338_0_1094,86338,2025-02-07,O86338_0_7047,False
326650,FB86343_0_1336,86343,2025-02-24,O86343_0_4972,False
326782,FB86378_0_8967,86378,2025-01-24,O86378_0_7026,False
326795,FB86382_0_6476,86382,2025-02-08,O86382_0_7691,False
327248,FB86513_0_2071,86513,2025-01-03,O86513_0_5534,True
327281,FB86520_0_6719,86520,2025-01-19,O86520_0_2649,False
327317,FB86531_0_8323,86531,2025-02-16,O86531_0_3538,False
327527,FB86586_0_3016,86586,2025-01-15,O86586_0_4700,False
327575,FB86596_0_8451,86596,2025-01-21,O86596_0_2401,False
327588,FB86599_0_9867,86599,2025-01-14,O86599_0_3803,False
328027,FB86725_1_7796,86725,2025-01-14,O86725_1_6916,False
328045,FB86727_0_1606,86727,2025-02-09,O86727_0_9695,False
328098,FB86741_1_4002,86741,2025-01-21,O86741_1_2036,False
328368,FB86799_0_6973,86799,2025-01-30,O86799_0_4521,False
328462,FB86826_0_6003,86826,2025-02-17,O86826_0_5047,False
328984,FB86951_0_8516,86951,2025-02-13,O86951_0_6722,False
329137,FB86989_0_5397,86989,2025-02-05,O86989_0_8800,False
329293,FB87028_0_8297,87028,2025-01-26,O87028_0_7678,False
329414,FB87061_0_8980,87061,2025-01-31,O87061_0_1839,True
329427,FB87064_0_3931,87064,2025-01-23,O87064_0_1807,False
329814,FB87160_0_3890,87160,2025-02-18,O87160_0_5624,False
329894,FB87180_1_7794,87180,2025-02-21,O87180_1_9135,True
329915,FB87184_0_5087,87184,2025-02-24,O87184_0_1743,True
330851,FB87434_0_7241,87434,2025-02-06,O87434_0_1423,False
331159,FB87519_0_8634,87519,2025-01-06,O87519_0_4829,True
331262,FB87539_0_9803,87539,2025-01-13,O87539_0_4686,False
331303,FB87549_0_7954,87549,2025-02-12,O87549_0_9569,False
331456,FB87588_0_4871,87588,2025-01-20,O87588_0_8065,False
331511,FB87602_0_5572,87602,2025-01-27,O87602_0_1309,False
331594,FB87624_1_3312,87624,2025-02-28,O87624_1_1169,False
331639,FB87637_1_5651,87637,2025-01-20,O87637_1_1765,True
331651,FB87641_0_7643,87641,2025-01-30,O87641_0_8381,False
331961,FB87723_0_8392,87723,2025-02-14,O87723_0_4324,True
332291,FB87816_0_2682,87816,2025-02-01,O87816_0_7754,False
332460,FB87869_0_3378,87869,2025-01-07,O87869_0_4446,False
332791,FB87961_0_2093,87961,2025-02-19,O87961_0_8625,False
332850,FB87974_0_4537,87974,2025-02-16,O87974_0_6774,False
333007,FB88009_0_1172,88009,2025-01-30,O88009_0_8823,False
333225,FB88068_0_3565,88068,2025-02-22,O88068_0_9092,True
333545,FB88155_0_8654,88155,2025-02-24,O88155_0_6746,True
334050,FB88279_1_2149,88279,2025-01-21,O88279_1_6526,False
334236,FB88333_0_3225,88333,2025-02-10,O88333_0_8633,True
334438,FB88392_0_4688,88392,2025-01-14,O88392_0_7323,False
334467,FB88399_0_3493,88399,2025-01-07,O88399_0_6832,True
334579,FB88426_0_7732,88426,2025-01-18,O88426_0_9824,False
334772,FB88472_1_1844,88472,2025-02-03,O88472_1_3047,True
334844,FB88490_0_8930,88490,2025-01-18,O88490_0_7366,False
335013,FB88539_0_7815,88539,2025-01-23,O88539_0_6603,True
335168,FB88580_0_5370,88580,2025-01-14,O88580_0_1399,False
335236,FB88594_0_1246,88594,2025-02-16,O88594_0_1143,False
335242,FB88594_1_2518,88594,2025-02-18,O88594_1_9102,True
335999,FB88787_0_2930,88787,2025-02-22,O88787_0_1087,False
336185,FB88835_0_5618,88835,2025-01-08,O88835_0_4642,True
336470,FB88904_0_5397,88904,2025-02-21,O88904_0_9350,False
337015,FB89037_0_3606,89037,2025-01-23,O89037_0_4443,True
337311,FB89111_0_2558,89111,2025-01-07,O89111_0_9286,False
337318,FB89113_0_4924,89113,2025-02-02,O89113_0_9155,False
337435,FB89150_0_5652,89150,2025-02-06,O89150_0_6591,False
337551,FB89184_1_3966,89184,2025-02-15,O89184_1_5600,False
337697,FB89229_0_6101,89229,2025-02-18,O89229_0_7990,False
337755,FB89244_0_7097,89244,2025-01-13,O89244_0_5458,False
338038,FB89321_0_9069,89321,2025-01-14,O89321_0_1213,False
338421,FB89416_1_4660,89416,2025-01-08,O89416_1_7366,False
338784,FB89512_0_5867,89512,2025-02-27,O89512_0_3939,True
338914,FB89551_0_4517,89551,2025-02-22,O89551_0_6529,True
339014,FB89577_0_4868,89577,2025-01-16,O89577_0_6613,True
339054,FB89586_1_1601,89586,2025-02-04,O89586_1_8220,False
339119,FB89604_0_6406,89604,2025-02-19,O89604_0_5089,False
339158,FB89612_0_7426,89612,2025-01-04,O89612_0_7005,False
339468,FB89703_0_7022,89703,2025-02-28,O89703_0_6655,False
339712,FB89763_0_6250,89763,2025-01-28,O89763_0_9316,True
339975,FB89841_0_2438,89841,2025-02-12,O89841_0_1101,False
340319,FB89936_0_7743,89936,2025-01-29,O89936_0_1886,False
340392,FB89952_0_6162,89952,2025-02-14,O89952_0_6116,False
340749,FB90041_0_2080,90041,2025-01-04,O90041_0_6643,False
340875,FB90072_1_2783,90072,2025-02-09,O90072_1_9736,False
340898,FB90077_0_7623,90077,2025-01-12,O90077_0_2563,True
340980,FB90097_0_5721,90097,2025-01-02,O90097_0_1216,False
342403,FB90479_0_2419,90479,2025-02-10,O90479_0_8909,False
342684,FB90558_0_8395,90558,2025-01-16,O90558_0_3423,False
342700,FB90563_0_8854,90563,2025-01-11,O90563_0_3250,True
342868,FB90611_0_1673,90611,2025-02-20,O90611_0_5248,False
342995,FB90642_0_6237,90642,2025-01-03,O90642_0_5215,False
343009,FB90645_0_6855,90645,2025-02-07,O90645_0_1428,True
343074,,90671,2025-02-02,O90671_0_6999,True
343155,FB90687_0_1902,90687,2025-01-18,O90687_0_8433,True
343647,FB90819_0_4781,90819,2025-02-22,O90819_0_7530,True
343962,FB90909_0_8570,90909,2025-01-15,O90909_0_6237,True
344347,FB91009_0_3441,91009,2025-02-06,O91009_0_5999,True
344366,FB91014_0_1216,91014,2025-01-05,O91014_0_8871,True
344389,FB91018_0_1398,91018,2025-01-03,O91018_0_7320,False
344427,FB91026_1_6516,91026,2025-01-26,O91026_1_1615,False
344540,FB91056_1_1066,91056,2025-02-28,O91056_1_8990,False
344853,FB91138_0_9058,91138,2025-01-02,O91138_0_6157,False
344864,FB91141_0_2405,91141,2025-02-15,O91141_0_7402,True
345032,FB91177_0_2571,91177,2025-02-09,,False
345054,FB91182_0_3331,91182,2025-02-05,O91182_0_1486,False
346296,FB91502_0_9023,91502,2025-02-07,O91502_0_1144,True
346330,FB91512_0_6202,91512,2025-02-18,O91512_0_2457,False
346420,FB91538_0_8452,91538,2025-02-22,O91538_0_8203,False
346594,FB91581_0_1489,91581,2025-01-06,O91581_0_5447,False
346632,FB91593_0_1314,91593,2025-01-22,O91593_0_4631,True
346730,FB91619_0_2045,91619,2025-01-11,O91619_0_1717,True
346817,FB91639_0_4319,91639,2025-01-07,O91639_0_8724,False
347170,FB91745_0_5559,91745,2025-01-02,O91745_0_7762,False
347476,FB91822_0_9100,91822,2025-01-05,O91822_0_1431,False
347501,FB91827_0_6613,91827,2025-01-27,O91827_0_7786,False
347563,FB91841_0_4525,91841,2025-01-27,O91841_0_1497,False
347603,FB91850_0_6289,91850,2025-01-26,,False
347673,FB91868_0_3946,91868,2025-01-16,O91868_0_3396,False
347901,FB91926_0_8561,91926,2025-01-30,O91926_0_6352,False
348079,FB91977_0_5638,91977,2025-01-15,O91977_0_2647,True
348099,FB91981_0_7803,91981,2025-02-01,O91981_0_6333,False
348165,FB92000_1_5481,92000,2025-02-25,O92000_1_5802,False
348182,FB92004_0_2955,92004,2025-02-21,O92004_0_7309,True
348236,FB92018_0_7677,92018,2025-01-31,O92018_0_6209,True
348389,FB92057_0_5037,92057,2025-01-07,O92057_0_9867,True
348496,FB92089_0_3937,92089,2025-02-22,O92089_0_8044,False
348898,FB92193_0_3946,92193,2025-02-21,O92193_0_3360,False
349324,FB92297_1_7813,92297,2025-01-08,O92297_1_3786,False
349411,FB92319_0_2205,92319,2025-01-27,O92319_0_6385,True
349505,FB92342_0_1317,92342,2025-01-12,O92342_0_8635,False
349746,FB92413_0_9148,92413,2025-01-06,O92413_0_7056,False
349921,FB92458_0_8754,92458,2025-02-21,O92458_0_4507,False
349964,FB92470_0_7172,92470,2025-02-07,O92470_0_3016,False
350023,FB92482_0_4449,92482,2025-02-24,O92482_0_5073,False
350137,FB92509_0_2299,92509,2025-01-21,O92509_0_7914,True
350557,FB92611_0_1680,92611,2025-02-13,O92611_0_3708,False
350665,FB92638_0_9412,92638,2025-01-17,O92638_0_3920,False
350698,FB92649_0_1888,92649,2025-01-09,O92649_0_4103,False
351268,FB92812_0_2572,92812,2025-01-04,O92812_0_1957,True
351542,,92886,2025-01-13,,
351867,FB92983_0_6563,92983,2025-01-22,O92983_0_4995,False
351890,FB92988_0_8305,92988,2025-02-18,O92988_0_9633,False
351917,FB92992_0_4151,92992,2025-02-03,O92992_0_8608,False
352319,FB93095_1_6144,93095,2025-02-11,O93095_1_6320,True
352547,FB93161_0_7893,93161,2025-01-06,O93161_0_8021,False
352714,FB93206_0_3068,93206,2025-02-15,O93206_0_6593,False
352990,FB93285_0_1863,93285,2025-01-04,O93285_0_4372,False
353238,FB93343_0_9903,93343,2025-02-16,O93343_0_5419,False
353340,FB93365_1_5040,93365,2025-03-01,O93365_1_7871,False
353410,FB93381_0_9524,93381,2025-02-07,O93381_0_1591,False
353652,FB93449_0_3029,93449,2025-01-24,O93449_0_6070,True
353693,FB93458_1_3840,93458,2025-02-18,O93458_1_3264,False
353851,FB93500_0_3368,93500,2025-02-19,O93500_0_4068,False
353914,FB93517_0_9748,93517,2025-01-25,O93517_0_7406,False
354071,FB93561_0_2830,93561,2025-02-06,O93561_0_3777,False
354334,FB93641_0_5521,93641,2025-02-06,O93641_0_9176,False
354625,FB93718_0_3283,93718,2025-01-10,O93718_0_6767,False
354813,FB93760_1_4616,93760,2025-01-10,O93760_1_1469,False
355252,,93887,2025-02-23,O93887_0_7907,False
355491,FB93949_1_2489,93949,2025-02-07,O93949_1_8433,False
355608,FB93979_0_4355,93979,2025-02-22,O93979_0_4002,True
355843,FB94046_0_8875,94046,2025-02-12,O94046_0_4738,False
356132,FB94128_0_6325,94128,2025-02-11,O94128_0_2514,False
357137,FB94403_0_4103,94403,2025-01-07,O94403_0_1674,True
357261,FB94440_0_7364,94440,2025-01-21,O94440_0_7501,False
357741,FB94576_0_7836,94576,2025-01-30,O94576_0_1364,True
358043,FB94655_0_1299,94655,2025-01-07,O94655_0_1043,False
358049,FB94656_0_2163,94656,2025-02-18,O94656_0_7289,True
358095,FB94667_0_3081,94667,2025-01-30,O94667_0_6074,True
358437,FB94768_0_3548,94768,2025-01-13,O94768_0_4144,False
358475,FB94780_0_1635,94780,2025-01-16,O94780_0_4327,True
359367,FB95011_0_4649,95011,2025-02-20,O95011_0_1174,False
359462,FB95036_0_3522,95036,2025-01-17,O95036_0_3507,False
359507,FB95051_0_6321,95051,2025-01-31,O95051_0_9179,False
359793,FB95119_0_9258,95119,2025-02-23,O95119_0_6334,True
359853,FB95133_1_8403,95133,2025-02-13,O95133_1_5066,False
360598,FB95339_0_2913,95339,2025-02-26,O95339_0_4940,False
360686,FB95357_1_3441,95357,2025-02-08,O95357_1_9438,True
360847,FB95396_0_3182,95396,2025-02-20,O95396_0_6240,False
360854,FB95397_0_8504,95397,2025-01-10,O95397_0_9696,False
360998,FB95434_0_9868,95434,2025-02-24,O95434_0_4469,False
361109,FB95473_0_9285,95473,2025-01-12,O95473_0_5411,False
361733,FB95635_0_3592,95635,2025-01-10,O95635_0_7643,True
361794,FB95652_0_7832,95652,2025-02-07,O95652_0_8849,False
362096,,95734,2025-01-29,O95734_0_2346,False
362131,FB95744_0_2142,95744,2025-02-14,O95744_0_1664,False
362210,FB95766_0_5228,95766,2025-01-07,O95766_0_8101,False
362268,FB95780_0_2701,95780,2025-01-01,O95780_0_2052,False
362289,FB95785_0_5625,95785,2025-02-03,O95785_0_5716,False
362414,FB95817_0_2273,95817,2025-02-21,O95817_0_1211,False
362421,FB95819_0_7815,95819,2025-02-03,O95819_0_5329,False
362640,FB95871_0_6646,95871,2025-02-01,O95871_0_7039,False
362679,FB95880_1_6902,95880,2025-02-11,O95880_1_4019,False
362747,FB95895_0_6737,95895,2025-01-29,O95895_0_5570,True
363150,FB96005_0_5527,96005,2025-02-24,O96005_0_8879,False
363261,FB96030_0_4676,96030,2025-02-19,O96030_0_6810,True
363270,FB96032_0_2427,96032,2025-02-12,O96032_0_7260,False
363396,FB96061_0_4329,96061,2025-02-26,O96061_0_4316,True
363556,FB96099_1_9495,96099,2025-02-28,O96099_1_6543,False
363762,FB96160_0_1733,96160,2025-02-13,O96160_0_9025,False
363830,FB96180_0_1325,96180,2025-02-06,O96180_0_2810,False
363971,FB96221_1_1394,96221,2025-01-20,O96221_1_3945,False
364020,FB96234_0_3764,96234,2025-02-09,O96234_0_4718,False
364093,FB96252_1_3542,96252,2025-01-27,O96252_1_8260,False
364242,FB96289_0_7115,96289,2025-01-27,O96289_0_8109,False
364269,FB96296_0_4397,96296,2025-02-12,O96296_0_2102,True
364293,FB96303_0_4862,96303,2025-01-23,O96303_0_7819,False
364536,FB96369_0_4736,96369,2025-01-07,O96369_0_1117,False
364687,FB96416_0_7157,96416,2025-01-02,O96416_0_5365,False
365374,FB96590_0_7900,96590,2025-01-09,O96590_0_8824,False
365423,FB96597_0_8198,96597,2025-01-20,O96597_0_3876,False
365457,FB96607_0_1827,96607,2025-02-25,O96607_0_1499,False
365602,FB96649_0_3651,96649,2025-02-27,O96649_0_5017,True
365670,FB96669_0_1390,96669,2025-02-19,,False
366499,FB96895_1_2919,96895,2025-02-09,O96895_1_5906,False
366505,FB96896_0_9670,96896,2025-01-19,O96896_0_6282,False
366683,FB96943_0_5669,96943,2025-01-14,O96943_0_8999,True
366802,,96976,2025-01-03,,
366814,,96979,2025-01-19,O96979_0_3406,False
366955,FB97017_1_4841,97017,2025-01-16,O97017_1_7643,True
366991,FB97030_0_7501,97030,2025-01-09,O97030_0_3773,False
367157,FB97068_0_6789,97068,2025-01-28,O97068_0_2074,True
367489,FB97151_0_6385,97151,2025-01-23,O97151_0_3194,False
367592,FB97175_0_4595,97175,2025-02-10,O97175_0_6679,True
368001,FB97290_0_4661,97290,2025-02-28,O97290_0_6804,False
368154,FB97330_0_1161,97330,2025-01-09,O97330_0_9250,False
368360,FB97383_0_5186,97383,2025-02-27,O97383_0_9856,False
368366,FB97383_1_8786,97383,2025-03-01,O97383_1_9519,False
368432,FB97401_0_3571,97401,2025-01-23,O97401_0_7448,False
368717,FB97473_0_5182,97473,2025-01-18,O97473_0_3391,True
368824,FB97502_0_9939,97502,2025-02-03,O97502_0_9081,False
368923,FB97527_1_8686,97527,2025-02-21,O97527_1_7173,True
368953,FB97533_0_8020,97533,2025-01-26,O97533_0_4485,False
369561,,97706,2025-02-03,O97706_0_8800,False
369684,FB97737_0_3147,97737,2025-02-01,O97737_0_7637,False
369756,FB97760_0_1231,97760,2025-02-20,O97760_0_8039,False
369813,FB97774_0_9536,97774,2025-02-08,O97774_0_6430,False
369860,FB97787_0_3230,97787,2025-01-16,O97787_0_3596,True
369871,FB97788_0_1846,97788,2025-02-10,O97788_0_3463,False
369962,,97810,2025-01-28,O97810_0_2368,False
370112,FB97852_0_8169,97852,2025-01-10,O97852_0_7482,True
370360,FB97919_1_7696,97919,2025-01-15,O97919_1_6394,False
370379,FB97923_0_6303,97923,2025-01-15,O97923_0_6817,True
370589,FB97974_0_7135,97974,2025-02-27,O97974_0_6194,False
370595,FB97975_0_4691,97975,2025-01-09,O97975_0_1847,False
371228,FB98151_0_2904,98151,2025-02-13,O98151_0_4822,True
371363,FB98184_0_3301,98184,2025-02-04,O98184_0_1358,False
371503,FB98224_0_7787,98224,2025-02-21,O98224_0_3100,False
371710,FB98281_0_4188,98281,2025-02-19,O98281_0_6011,False
371789,FB98299_0_2182,98299,2025-01-05,O98299_0_9016,True
371888,FB98325_0_4566,98325,2025-01-16,O98325_0_4042,True
371938,FB98344_0_8489,98344,2025-02-10,O98344_0_6709,True
372135,FB98396_0_8306,98396,2025-01-15,O98396_0_8696,False
372252,FB98428_0_9526,98428,2025-01-30,O98428_0_3629,True
372712,FB98555_0_2397,98555,2025-02-20,O98555_0_9078,True
372753,FB98566_0_3364,98566,2025-01-22,O98566_0_9282,False
372770,FB98569_0_6733,98569,2025-01-28,O98569_0_4366,False
372834,FB98582_0_2007,98582,2025-02-13,O98582_0_1438,False
372865,FB98590_0_7282,98590,2025-01-24,O98590_0_5986,False
373356,,98730,2025-02-17,,
373445,FB98755_0_2826,98755,2025-01-17,O98755_0_7914,False
373458,FB98758_0_2455,98758,2025-02-14,O98758_0_5306,False
373512,FB98772_0_3437,98772,2025-01-30,O98772_0_3478,False
373579,FB98788_0_4270,98788,2025-02-05,O98788_0_4896,False
373639,FB98801_0_6361,98801,2025-02-24,O98801_0_8805,False
373671,FB98808_0_2316,98808,2025-02-10,O98808_0_1062,False
373992,FB98895_0_8383,98895,2025-01-02,O98895_0_7116,False
374178,FB98937_1_4192,98937,2025-02-03,O98937_1_4556,False
374207,FB98946_0_5912,98946,2025-01-10,O98946_0_1149,False
374292,FB98964_0_2867,98964,2025-01-05,O98964_0_6230,True
374391,FB98990_0_9969,98990,2025-01-17,O98990_0_7159,False
374521,FB99028_0_3629,99028,2025-01-16,O99028_0_5342,False
374673,FB99068_0_8366,99068,2025-02-06,O99068_0_3844,False
374934,FB99140_0_5217,99140,2025-02-16,O99140_0_5752,True
374972,FB99148_0_1694,99148,2025-02-24,O99148_0_8582,True
375236,FB99218_1_4448,99218,2025-01-29,O99218_1_2526,False
375408,FB99263_0_7743,99263,2025-02-18,O99263_0_7754,True
375506,FB99287_0_8570,99287,2025-01-12,O99287_0_2589,True
375546,FB99302_0_5458,99302,2025-01-31,O99302_0_3167,False
376976,FB99645_0_2542,99645,2025-02-20,O99645_0_6676,False
376993,FB99649_0_6561,99649,2025-02-23,O99649_0_6671,True
377051,FB99670_0_4288,99670,2025-01-15,O99670_0_3066,False
377070,FB99673_0_3379,99673,2025-02-17,O99673_0_8486,False
377283,FB99736_0_9859,99736,2025-02-22,O99736_0_3575,False
377441,FB99777_0_5716,99777,2025-01-16,O99777_0_2012,False
377450,FB99779_0_4367,99779,2025-01-27,O99779_0_9457,False
377588,FB99816_0_1351,99816,2025-01-22,O99816_0_5092,False
378134,FB99959_0_6155,99959,2025-01-10,O99959_0_8124,False
