,user_id,hashed_user_id,exp_group,event_date
150492,39919,39919,B,2025-01-01
308986,81702,81702,A,2025-01-01
83861,22325,22325,B,2025-01-01
359798,95121,95121,B,2025-01-01
122958,32717,32717,B,2025-01-01
15354,4032,4032,A,2025-01-01
343782,90858,90858,A,2025-01-01
369411,97667,97667,B,2025-01-01
296643,78381,78381,B,2025-01-01
15143,3976,3976,A,2025-01-01
14994,3935,3935,B,2025-01-01
193055,51168,51168,A,2025-01-01
282974,74778,74778,A,2025-01-01
193045,51164,51164,A,2025-01-01
47301,12656,12656,A,2025-01-01
134112,35612,35612,A,2025-01-01
315618,83419,83419,B,2025-01-01
273727,72341,72341,B,2025-01-01
211386,55999,55999,B,2025-01-01
192987,51151,51151,B,2025-01-01
369299,97636,97636,A,2025-01-01
83911,22336,22336,A,2025-01-01
134352,35675,35675,B,2025-01-01
150389,39894,39894,A,2025-01-01
150390,39895,39895,B,2025-01-01
64165,17094,17094,A,2025-01-01
90801,24129,24129,B,2025-01-01
369414,97668,97668,A,2025-01-01
33741,8970,8970,A,2025-01-01
150715,39983,39983,B,2025-01-01
192362,50977,50977,B,2025-01-01
192585,51042,51042,A,2025-01-01
123038,32740,32740,A,2025-01-01
252522,66765,66765,B,2025-01-01
63846,17005,17005,B,2025-01-01
343635,90816,90816,A,2025-01-01
283116,74815,74815,B,2025-01-01
243171,64303,64303,B,2025-01-01
15616,4102,4102,A,2025-01-01
33895,9014,9014,A,2025-01-01
243168,64301,64301,B,2025-01-01
33887,9012,9012,A,2025-01-01
15638,4109,4109,B,2025-01-01
164251,43518,43518,A,2025-01-01
15538,4081,4081,B,2025-01-01
233355,61743,61743,B,2025-01-01
332720,87940,87940,A,2025-01-01
369508,97693,97693,B,2025-01-01
15915,4183,4183,B,2025-01-01
175864,46618,46618,A,2025-01-01
15408,4045,4045,B,2025-01-01
128210,34099,34099,B,2025-01-01
228098,60353,60353,B,2025-01-01
63704,16963,16963,B,2025-01-01
322246,85171,85171,B,2025-01-01
332731,87945,87945,B,2025-01-01
150582,39946,39946,A,2025-01-01
47494,12704,12704,A,2025-01-01
15801,4154,4154,A,2025-01-01
211399,56003,56003,B,2025-01-01
83831,22316,22316,A,2025-01-01
207942,55118,55118,A,2025-01-01
325979,86170,86170,A,2025-01-01
352409,93124,93124,A,2025-01-01
325956,86160,86160,A,2025-01-01
343351,90739,90739,B,2025-01-01
228050,60341,60341,B,2025-01-01
128420,34158,34158,A,2025-01-01
134525,35722,35722,A,2025-01-01
369142,97585,97585,B,2025-01-01
34335,9146,9146,A,2025-01-01
47089,12601,12601,B,2025-01-01
326138,86213,86213,B,2025-01-01
262842,69512,69512,A,2025-01-01
233203,61704,61704,A,2025-01-01
274606,72561,72561,B,2025-01-01
251057,66364,66364,A,2025-01-01
322406,85214,85214,A,2025-01-01
117261,31190,31190,A,2025-01-01
193362,51252,51252,A,2025-01-01
163969,43450,43450,A,2025-01-01
134501,35712,35712,A,2025-01-01
103621,27566,27566,A,2025-01-01
63198,16844,16844,A,2025-01-01
290184,76649,76649,B,2025-01-01
273545,72290,72290,A,2025-01-01
103569,27552,27552,A,2025-01-01
175531,46510,46510,A,2025-01-01
62977,16786,16786,A,2025-01-01
273491,72274,72274,A,2025-01-01
14339,3771,3771,B,2025-01-01
134566,35734,35734,A,2025-01-01
191481,50747,50747,B,2025-01-01
315752,83455,83455,B,2025-01-01
297273,78554,78554,A,2025-01-01
193568,51310,51310,A,2025-01-01
151206,40114,40114,A,2025-01-01
149942,39774,39774,A,2025-01-01
84116,22387,22387,B,2025-01-01
64797,17265,17265,B,2025-01-01
297237,78546,78546,A,2025-01-01
151177,40104,40104,A,2025-01-01
128383,34148,34148,A,2025-01-01
64596,17212,17212,A,2025-01-01
315699,83439,83439,B,2025-01-01
163995,43456,43456,A,2025-01-01
47214,12638,12638,A,2025-01-01
243062,64269,64269,B,2025-01-01
164513,43585,43585,B,2025-01-01
63311,16872,16872,A,2025-01-01
128362,34143,34143,B,2025-01-01
64391,17152,17152,A,2025-01-01
352258,93083,93083,B,2025-01-01
191866,50841,50841,B,2025-01-01
164020,43459,43459,B,2025-01-01
122897,32700,32700,A,2025-01-01
274483,72524,72524,A,2025-01-01
254596,67305,67305,B,2025-01-01
325940,86156,86156,A,2025-01-01
225361,59647,59647,B,2025-01-01
34246,9118,9118,A,2025-01-01
332888,87983,87983,B,2025-01-01
274540,72538,72538,A,2025-01-01
329139,86990,86990,A,2025-01-01
297102,78508,78508,A,2025-01-01
151101,40083,40083,B,2025-01-01
261393,69129,69129,B,2025-01-01
193339,51243,51243,B,2025-01-01
64550,17194,17194,A,2025-01-01
193325,51239,51239,B,2025-01-01
216454,57282,57282,A,2025-01-01
90454,24034,24034,A,2025-01-01
282903,74763,74763,B,2025-01-01
343258,90715,90715,B,2025-01-01
332608,87912,87912,A,2025-01-01
370137,97859,97859,B,2025-01-01
193266,51223,51223,B,2025-01-01
343271,90718,90718,A,2025-01-01
116448,30983,30983,B,2025-01-01
150214,39843,39843,B,2025-01-01
150195,39837,39837,B,2025-01-01
368283,97366,97366,A,2025-01-01
311536,82365,82365,B,2025-01-01
351844,92977,92977,B,2025-01-01
372258,98429,98429,B,2025-01-01
102417,27237,27237,B,2025-01-01
308614,81603,81603,B,2025-01-01
229809,60805,60805,B,2025-01-01
97501,25910,25910,A,2025-01-01
67933,18100,18100,A,2025-01-01
295352,78042,78042,A,2025-01-01
367520,97158,97158,A,2025-01-01
252977,66886,66886,A,2025-01-01
323035,85384,85384,A,2025-01-01
196451,52072,52072,A,2025-01-01
333653,88180,88180,A,2025-01-01
19248,5094,5094,A,2025-01-01
256557,67823,67823,B,2025-01-01
60364,16123,16123,B,2025-01-01
207118,54901,54901,B,2025-01-01
118221,31446,31446,A,2025-01-01
284300,75130,75130,A,2025-01-01
60217,16088,16088,A,2025-01-01
177817,47118,47118,A,2025-01-01
95594,25408,25408,A,2025-01-01
188760,50045,50045,B,2025-01-01
290711,76794,76794,A,2025-01-01
259255,68526,68526,A,2025-01-01
147283,39090,39090,A,2025-01-01
221875,58710,58710,A,2025-01-01
31851,8483,8483,B,2025-01-01
196622,52115,52115,B,2025-01-01
217010,57433,57433,B,2025-01-01
250814,66303,66303,B,2025-01-01
114877,30564,30564,A,2025-01-01
259904,68702,68702,A,2025-01-01
232458,61513,61513,B,2025-01-01
102366,27226,27226,A,2025-01-01
314546,83145,83145,B,2025-01-01
333774,88213,88213,B,2025-01-01
153348,40672,40672,A,2025-01-01
247951,65527,65527,B,2025-01-01
240041,63479,63479,B,2025-01-01
289192,76388,76388,A,2025-01-01
11452,2979,2979,B,2025-01-01
308649,81614,81614,A,2025-01-01
105942,28199,28199,B,2025-01-01
122490,32585,32585,B,2025-01-01
372065,98377,98377,B,2025-01-01
367668,97200,97200,A,2025-01-01
95733,25442,25442,A,2025-01-01
196076,51978,51978,A,2025-01-01
314664,83169,83169,B,2025-01-01
11513,2994,2994,A,2025-01-01
341661,90281,90281,B,2025-01-01
284199,75108,75108,A,2025-01-01
196051,51972,51972,A,2025-01-01
237028,62718,62718,A,2025-01-01
229135,60647,60647,B,2025-01-01
211012,55905,55905,B,2025-01-01
35883,9569,9569,B,2025-01-01
85212,22653,22653,B,2025-01-01
372192,98411,98411,B,2025-01-01
67815,18070,18070,A,2025-01-01
115018,30609,30609,B,2025-01-01
242523,64135,64135,B,2025-01-01
332151,87776,87776,A,2025-01-01
264232,69885,69885,B,2025-01-01
153270,40650,40650,A,2025-01-01
345273,91240,91240,A,2025-01-01
321067,84865,84865,B,2025-01-01
232526,61533,61533,B,2025-01-01
147521,39154,39154,A,2025-01-01
372141,98397,98397,B,2025-01-01
102528,27267,27267,B,2025-01-01
314599,83156,83156,A,2025-01-01
321115,84880,84880,A,2025-01-01
174077,46130,46130,A,2025-01-01
97554,25925,25925,B,2025-01-01
68174,18161,18161,B,2025-01-01
305092,80647,80647,B,2025-01-01
353642,93447,93447,B,2025-01-01
372668,98546,98546,A,2025-01-01
68642,18284,18284,A,2025-01-01
36381,9698,9698,A,2025-01-01
59762,15979,15979,B,2025-01-01
146791,38966,38966,A,2025-01-01
276380,73012,73012,A,2025-01-01
207027,54874,54874,A,2025-01-01
372643,98538,98538,A,2025-01-01
208954,55362,55362,A,2025-01-01
19886,5262,5262,A,2025-01-01
326680,86353,86353,B,2025-01-01
146875,38992,38992,A,2025-01-01
372610,98528,98528,A,2025-01-01
102154,27173,27173,B,2025-01-01
153743,40775,40775,B,2025-01-01
341055,90116,90116,A,2025-01-01
372696,98551,98551,B,2025-01-01
178149,47203,47203,B,2025-01-01
271360,71725,71725,B,2025-01-01
221516,58608,58608,A,2025-01-01
225798,59762,59762,A,2025-01-01
106522,28352,28352,A,2025-01-01
36462,9716,9716,A,2025-01-01
252096,66650,66650,A,2025-01-01
284482,75180,75180,A,2025-01-01
153890,40819,40819,B,2025-01-01
353656,93450,93450,A,2025-01-01
284463,75173,75173,B,2025-01-01
281968,74522,74522,A,2025-01-01
106454,28337,28337,B,2025-01-01
332021,87737,87737,B,2025-01-01
10278,2664,2664,A,2025-01-01
173889,46079,46079,B,2025-01-01
239152,63247,63247,B,2025-01-01
247989,65535,65535,B,2025-01-01
299011,79016,79016,A,2025-01-01
10750,2780,2780,A,2025-01-01
372462,98484,98484,A,2025-01-01
276283,72985,72985,B,2025-01-01
284389,75154,75154,A,2025-01-01
177935,47144,47144,A,2025-01-01
345555,91310,91310,A,2025-01-01
135559,36006,36006,A,2025-01-01
127417,33888,33888,A,2025-01-01
45500,12170,12170,A,2025-01-01
177896,47133,47133,B,2025-01-01
196812,52155,52155,B,2025-01-01
19551,5175,5175,B,2025-01-01
242464,64118,64118,A,2025-01-01
325617,86073,86073,B,2025-01-01
82035,21844,21844,A,2025-01-01
85324,22687,22687,B,2025-01-01
188654,50009,50009,B,2025-01-01
153669,40756,40756,A,2025-01-01
290753,76809,76809,B,2025-01-01
326679,86352,86352,A,2025-01-01
298989,79009,79009,B,2025-01-01
253026,66898,66898,A,2025-01-01
225790,59759,59759,B,2025-01-01
132909,35304,35304,A,2025-01-01
10567,2740,2740,A,2025-01-01
259247,68524,68524,A,2025-01-01
223231,59072,59072,A,2025-01-01
85386,22702,22702,A,2025-01-01
19726,5223,5223,B,2025-01-01
358394,94757,94757,B,2025-01-01
372507,98494,98494,A,2025-01-01
314485,83131,83131,B,2025-01-01
247981,65533,65533,B,2025-01-01
358397,94758,94758,A,2025-01-01
232414,61505,61505,B,2025-01-01
153713,40769,40769,B,2025-01-01
18960,5013,5013,B,2025-01-01
332193,87788,87788,A,2025-01-01
306395,81014,81014,A,2025-01-01
358900,94894,94894,A,2025-01-01
290405,76707,76707,B,2025-01-01
135136,35887,35887,B,2025-01-01
82596,21991,21991,B,2025-01-01
295839,78165,78165,B,2025-01-01
342104,90404,90404,A,2025-01-01
84734,22545,22545,B,2025-01-01
358913,94897,94897,B,2025-01-01
105429,28059,28059,B,2025-01-01
255400,67515,67515,B,2025-01-01
32521,8649,8649,B,2025-01-01
295848,78167,78167,B,2025-01-01
297943,78755,78755,B,2025-01-01
102994,27394,27394,A,2025-01-01
174804,46314,46314,A,2025-01-01
12495,3254,3254,A,2025-01-01
105412,28053,28053,B,2025-01-01
195317,51771,51771,B,2025-01-01
272582,72012,72012,A,2025-01-01
165496,43836,43836,A,2025-01-01
195494,51814,51814,A,2025-01-01
211700,56075,56075,B,2025-01-01
148163,39323,39323,B,2025-01-01
332295,87820,87820,A,2025-01-01
66884,17829,17829,B,2025-01-01
342028,90382,90382,A,2025-01-01
195417,51800,51800,A,2025-01-01
333404,88119,88119,B,2025-01-01
128710,34229,34229,B,2025-01-01
61319,16367,16367,B,2025-01-01
358868,94886,94886,A,2025-01-01
351723,92941,92941,B,2025-01-01
371587,98247,98247,B,2025-01-01
295817,78157,78157,B,2025-01-01
233850,61876,61876,A,2025-01-01
290402,76706,76706,A,2025-01-01
12627,3287,3287,B,2025-01-01
328915,86937,86937,B,2025-01-01
84696,22534,22534,A,2025-01-01
195144,51724,51724,A,2025-01-01
84680,22532,22532,A,2025-01-01
360486,95308,95308,A,2025-01-01
351826,92972,92972,A,2025-01-01
295943,78189,78189,B,2025-01-01
252847,66849,66849,B,2025-01-01
297800,78712,78712,A,2025-01-01
12849,3348,3348,A,2025-01-01
252835,66846,66846,A,2025-01-01
295957,78194,78194,A,2025-01-01
163471,43316,43316,A,2025-01-01
226980,60051,60051,B,2025-01-01
152286,40390,40390,A,2025-01-01
103097,27417,27417,B,2025-01-01
95971,25513,25513,B,2025-01-01
247862,65509,65509,B,2025-01-01
195189,51735,51735,B,2025-01-01
272680,72035,72035,B,2025-01-01
351795,92964,92964,A,2025-01-01
342191,90423,90423,B,2025-01-01
219299,58039,58039,B,2025-01-01
322769,85315,85315,B,2025-01-01
105379,28045,28045,B,2025-01-01
232737,61591,61591,B,2025-01-01
133519,35457,35457,B,2025-01-01
82481,21961,21961,B,2025-01-01
262893,69525,69525,B,2025-01-01
32576,8661,8661,B,2025-01-01
216821,57379,57379,B,2025-01-01
295924,78183,78183,B,2025-01-01
360507,95315,95315,B,2025-01-01
312120,82509,82509,B,2025-01-01
190141,50410,50410,A,2025-01-01
123723,32903,32903,B,2025-01-01
272637,72026,72026,A,2025-01-01
365013,96497,96497,B,2025-01-01
306269,80980,80980,A,2025-01-01
18413,4870,4870,A,2025-01-01
272318,71952,71952,A,2025-01-01
95777,25454,25454,A,2025-01-01
115249,30663,30663,B,2025-01-01
115271,30670,30670,A,2025-01-01
358729,94847,94847,B,2025-01-01
102679,27309,27309,B,2025-01-01
290571,76758,76758,A,2025-01-01
341743,90302,90302,A,2025-01-01
147818,39233,39233,B,2025-01-01
95792,25458,25458,A,2025-01-01
18764,4962,4962,A,2025-01-01
239322,63290,63290,A,2025-01-01
234020,61918,61918,A,2025-01-01
118017,31390,31390,A,2025-01-01
11795,3075,3075,B,2025-01-01
60779,16237,16237,B,2025-01-01
105744,28148,28148,A,2025-01-01
189410,50221,50221,B,2025-01-01
18839,4979,4979,B,2025-01-01
290584,76764,76764,A,2025-01-01
345179,91215,91215,B,2025-01-01
225040,59558,59558,A,2025-01-01
18920,5003,5003,B,2025-01-01
306379,81009,81009,B,2025-01-01
333539,88154,88154,A,2025-01-01
48981,13108,13108,A,2025-01-01
11612,3019,3019,B,2025-01-01
237012,62715,62715,B,2025-01-01
105865,28179,28179,B,2025-01-01
60715,16221,16221,B,2025-01-01
135328,35937,35937,B,2025-01-01
163112,43213,43213,B,2025-01-01
60724,16223,16223,B,2025-01-01
189384,50211,50211,B,2025-01-01
152999,40583,40583,B,2025-01-01
152906,40564,40564,A,2025-01-01
18730,4950,4950,A,2025-01-01
216901,57405,57405,B,2025-01-01
12012,3135,3135,B,2025-01-01
189621,50280,50280,A,2025-01-01
35477,9470,9470,A,2025-01-01
326508,86306,86306,A,2025-01-01
219694,58147,58147,B,2025-01-01
332264,87809,87809,B,2025-01-01
341946,90356,90356,A,2025-01-01
67106,17883,17883,B,2025-01-01
148079,39299,39299,B,2025-01-01
115425,30705,30705,B,2025-01-01
195616,51852,51852,A,2025-01-01
48830,13073,13073,B,2025-01-01
133384,35427,35427,B,2025-01-01
12163,3172,3172,A,2025-01-01
290493,76733,76733,B,2025-01-01
321342,84935,84935,B,2025-01-01
97322,25867,25867,B,2025-01-01
18583,4912,4912,A,2025-01-01
133301,35406,35406,A,2025-01-01
261226,69081,69081,B,2025-01-01
341814,90323,90323,B,2025-01-01
128802,34254,34254,A,2025-01-01
147903,39258,39258,A,2025-01-01
242625,64163,64163,B,2025-01-01
18678,4933,4933,B,2025-01-01
152866,40553,40553,B,2025-01-01
341987,90367,90367,B,2025-01-01
259411,68566,68566,A,2025-01-01
298362,78848,78848,A,2025-01-01
341848,90333,90333,B,2025-01-01
213399,56530,56530,A,2025-01-01
18607,4918,4918,A,2025-01-01
275788,72866,72866,A,2025-01-01
11961,3121,3121,B,2025-01-01
254687,67337,67337,B,2025-01-01
48866,13082,13082,A,2025-01-01
375844,99380,99380,A,2025-01-01
221467,58593,58593,B,2025-01-01
369548,97703,97703,B,2025-01-01
327956,86709,86709,B,2025-01-01
245572,64915,64915,B,2025-01-01
24631,6534,6534,A,2025-01-01
87135,23160,23160,A,2025-01-01
55755,14880,14880,A,2025-01-01
51922,13885,13885,B,2025-01-01
26092,6911,6911,B,2025-01-01
137732,36587,36587,B,2025-01-01
308016,81445,81445,B,2025-01-01
355071,93834,93834,A,2025-01-01
376383,99503,99503,B,2025-01-01
52595,14067,14067,B,2025-01-01
140420,37294,37294,A,2025-01-01
25390,6719,6719,B,2025-01-01
55751,14879,14879,B,2025-01-01
206008,54610,54610,A,2025-01-01
112368,29886,29886,A,2025-01-01
41782,11161,11161,B,2025-01-01
324189,85684,85684,A,2025-01-01
279218,73788,73788,A,2025-01-01
76068,20264,20264,A,2025-01-01
210183,55681,55681,B,2025-01-01
337528,89179,89179,B,2025-01-01
335125,88568,88568,A,2025-01-01
363397,96062,96062,A,2025-01-01
280802,74222,74222,A,2025-01-01
376365,99495,99495,B,2025-01-01
240684,63658,63658,A,2025-01-01
183674,48684,48684,A,2025-01-01
26064,6900,6900,A,2025-01-01
183680,48686,48686,A,2025-01-01
120638,32097,32097,B,2025-01-01
253958,67138,67138,A,2025-01-01
870,229,229,B,2025-01-01
254034,67160,67160,A,2025-01-01
170617,45204,45204,A,2025-01-01
26060,6898,6898,A,2025-01-01
1889,483,483,B,2025-01-01
205581,54494,54494,A,2025-01-01
348016,91960,91960,A,2025-01-01
280591,74167,74167,B,2025-01-01
363464,96078,96078,A,2025-01-01
182206,48303,48303,B,2025-01-01
126009,33513,33513,B,2025-01-01
138526,36781,36781,B,2025-01-01
160207,42487,42487,B,2025-01-01
51853,13862,13862,A,2025-01-01
324686,85824,85824,A,2025-01-01
26183,6931,6931,B,2025-01-01
79242,21099,21099,B,2025-01-01
251722,66545,66545,B,2025-01-01
76816,20460,20460,A,2025-01-01
363478,96081,96081,B,2025-01-01
307471,81300,81300,A,2025-01-01
291605,77052,77052,A,2025-01-01
42156,11262,11262,A,2025-01-01
364619,96396,96396,A,2025-01-01
79249,21102,21102,A,2025-01-01
268327,70941,70941,B,2025-01-01
238128,62995,62995,B,2025-01-01
356074,94110,94110,A,2025-01-01
87155,23165,23165,B,2025-01-01
293282,77485,77485,B,2025-01-01
120675,32103,32103,B,2025-01-01
78847,20996,20996,A,2025-01-01
327329,86535,86535,B,2025-01-01
79265,21106,21106,A,2025-01-01
24714,6554,6554,A,2025-01-01
111164,29577,29577,B,2025-01-01
267966,70850,70850,A,2025-01-01
364390,96331,96331,B,2025-01-01
202537,53682,53682,A,2025-01-01
169151,44801,44801,B,2025-01-01
231321,61208,61208,A,2025-01-01
337995,89309,89309,B,2025-01-01
121095,32226,32226,A,2025-01-01
29105,7743,7743,B,2025-01-01
230325,60947,60947,B,2025-01-01
364612,96394,96394,A,2025-01-01
142093,37743,37743,B,2025-01-01
335115,88565,88565,B,2025-01-01
286765,75750,75750,A,2025-01-01
25480,6748,6748,A,2025-01-01
362809,95916,95916,A,2025-01-01
356585,94249,94249,B,2025-01-01
204952,54325,54325,B,2025-01-01
40245,10742,10742,A,2025-01-01
324134,85670,85670,A,2025-01-01
120445,32040,32040,A,2025-01-01
78107,20799,20799,B,2025-01-01
327766,86647,86647,B,2025-01-01
259560,68610,68610,A,2025-01-01
251418,66467,66467,B,2025-01-01
74099,19744,19744,A,2025-01-01
202354,53625,53625,B,2025-01-01
356852,94327,94327,B,2025-01-01
112449,29909,29909,B,2025-01-01
55819,14902,14902,A,2025-01-01
75238,20048,20048,A,2025-01-01
120911,32174,32174,A,2025-01-01
53552,14308,14308,A,2025-01-01
266901,70567,70567,B,2025-01-01
99059,26321,26321,B,2025-01-01
75311,20065,20065,B,2025-01-01
180599,47881,47881,B,2025-01-01
205032,54345,54345,B,2025-01-01
347945,91939,91939,B,2025-01-01
74018,19725,19725,B,2025-01-01
181953,48235,48235,B,2025-01-01
27229,7223,7223,B,2025-01-01
285884,75526,75526,A,2025-01-01
615,158,158,A,2025-01-01
159815,42376,42376,A,2025-01-01
39344,10504,10504,A,2025-01-01
238226,63022,63022,A,2025-01-01
364336,96315,96315,B,2025-01-01
4170,1064,1064,A,2025-01-01
248934,65778,65778,A,2025-01-01
27107,7193,7193,B,2025-01-01
263344,69645,69645,B,2025-01-01
159911,42400,42400,A,2025-01-01
240639,63643,63643,B,2025-01-01
24558,6515,6515,B,2025-01-01
286124,75589,75589,B,2025-01-01
27058,7181,7181,B,2025-01-01
88437,23521,23521,B,2025-01-01
126378,33601,33601,B,2025-01-01
203830,54033,54033,B,2025-01-01
125209,33298,33298,A,2025-01-01
2889,726,726,A,2025-01-01
111096,29565,29565,B,2025-01-01
125928,33493,33493,B,2025-01-01
99342,26404,26404,A,2025-01-01
255068,67430,67430,A,2025-01-01
99350,26407,26407,B,2025-01-01
377809,99875,99875,B,2025-01-01
182999,48513,48513,B,2025-01-01
240739,63673,63673,B,2025-01-01
120027,31920,31920,A,2025-01-01
364347,96318,96318,A,2025-01-01
24543,6510,6510,A,2025-01-01
94226,25051,25051,B,2025-01-01
158050,41934,41934,A,2025-01-01
363333,96048,96048,A,2025-01-01
139590,37069,37069,B,2025-01-01
312906,82713,82713,B,2025-01-01
40892,10922,10922,A,2025-01-01
40874,10921,10921,B,2025-01-01
307407,81281,81281,B,2025-01-01
245542,64909,64909,B,2025-01-01
280437,74121,74121,B,2025-01-01
348625,92119,92119,B,2025-01-01
255743,67598,67598,A,2025-01-01
204889,54306,54306,A,2025-01-01
160839,42654,42654,A,2025-01-01
338057,89326,89326,A,2025-01-01
4061,1036,1036,A,2025-01-01
302000,79836,79836,A,2025-01-01
99368,26412,26412,A,2025-01-01
205041,54346,54346,A,2025-01-01
362735,95893,95893,B,2025-01-01
28137,7473,7473,B,2025-01-01
157561,41800,41800,A,2025-01-01
227361,60154,60154,A,2025-01-01
99484,26451,26451,B,2025-01-01
248559,65676,65676,A,2025-01-01
235534,62327,62327,B,2025-01-01
209770,55581,55581,B,2025-01-01
42024,11233,11233,B,2025-01-01
310443,82086,82086,A,2025-01-01
362684,95881,95881,B,2025-01-01
307596,81329,81329,B,2025-01-01
337841,89269,89269,B,2025-01-01
184048,48782,48782,A,2025-01-01
28940,7690,7690,A,2025-01-01
78332,20865,20865,B,2025-01-01
356246,94159,94159,B,2025-01-01
78360,20872,20872,A,2025-01-01
157396,41755,41755,B,2025-01-01
307377,81273,81273,B,2025-01-01
183844,48735,48735,B,2025-01-01
310414,82078,82078,A,2025-01-01
286479,75677,75677,B,2025-01-01
336923,89013,89013,B,2025-01-01
364480,96353,96353,B,2025-01-01
112255,29856,29856,A,2025-01-01
74900,19953,19953,B,2025-01-01
74893,19951,19951,B,2025-01-01
293429,77523,77523,B,2025-01-01
28204,7492,7492,A,2025-01-01
1283,332,332,A,2025-01-01
205947,54590,54590,A,2025-01-01
29031,7717,7717,B,2025-01-01
303833,80313,80313,B,2025-01-01
158732,42096,42096,A,2025-01-01
182384,48350,48350,A,2025-01-01
377619,99825,99825,B,2025-01-01
286487,75678,75678,A,2025-01-01
362263,95780,95780,A,2025-01-01
263405,69661,69661,B,2025-01-01
26577,7050,7050,A,2025-01-01
327929,86701,86701,B,2025-01-01
